assignmentId,condition,experiment,hitId,id,stage,study_id,workerId,paperA_editorialResponse,paperA_superiorityEstimate,paperA_whatYouSaw,paperA_whatYouSaw2,q_appeal,q_sample_size,q_overall,has_any_stats_training,elapsed
67a139a9-f4a5-4a2e-ba93-f6c83db1fcf9,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,0b7c5d74-c55a-4c63-969e-19d4fb89914a,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231080162024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '3'}",95,recalled_1_sd,recalled_uncert_avg,4,4,3,,321571
37b9a21a-044b-4c87-be10-cbbb2126b9b0,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,8633c0db-ddef-465b-8c74-cda2d0d0678d,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369104472124537369108647031000150024,"{'q_appeal': '3', 'q_sample_size': '1', 'q_overall': '5'}",50,recalled_1_se,recalled_uncert_pop,3,1,5,,189264
e8917b85-12a4-4163-be40-23108571dffa,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,96e47f99-2829-4e9d-8368-4146153c380f,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369104472124537369108646731440256124,"{'q_appeal': '3', 'q_sample_size': '2', 'q_overall': '4'}",55,recalled_1_se,recalled_uncert_avg,3,2,4,,959132
8065b063-057a-42b9-830a-705e6388ebb4,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6c4ec592-3245-4f00-9cb4-ec16005629b6,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231003150424,"{'q_appeal': '1', 'q_sample_size': '5', 'q_overall': '5'}",80,recalled_1_se,recalled_uncert_pop,1,5,5,,600013
c3a18922-3923-48f9-9185-7aa55cbc0c5a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,766c055d-75f9-4124-8ddd-7bea5f64bcc9,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231728307224,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",55,recalled_1_se,recalled_uncert_avg,4,4,2,,1088463
d56c7655-f2b3-4908-a69d-d96e37435220,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,d1ecceec-affc-4c2b-84f1-b61aeb3212e3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,45010157537369204515107537369209025531050168030,"{'q_appeal': '5', 'q_sample_size': '1', 'q_overall': '2'}",95,recalled_1_se,recalled_uncert_avg,5,1,2,,584983
4688a22b-04fa-4595-b8f0-e9d064df197a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,84532afd-01fc-4795-baa7-c912eb8a7623,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369104472124537369108647031080162024,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '3'}",51,recalled_1_se,recalled_uncert_pop,3,4,3,,432809
c7a80f99-9cfd-4491-8edc-8f762418a6bd,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,bc5a2799-07fa-4e91-8e8a-f54c6fe9f5ac,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209025531080192024,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '3'}",100,recalled_1_se,recalled_uncert_avg,3,3,3,,1996624
c02907ee-aa4c-4041-8996-4540ff90ffa7,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,9a7f1c55-f066-4b58-96d3-1244f06d8eb3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209025531080192024,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '3'}",60,recalled_1_se,recalled_uncert_avg,3,3,3,,66064
814e2c37-b4d9-4d23-b1a9-c45f350e9762,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,fbc95e0a-a28c-4d8d-b867-53e2b164a5bd,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736920451510753736920902623720128024,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '4'}",53,recalled_1_sd,recalled_uncert_pop,3,5,4,,46312
dde3ada5-2a6d-418a-b518-b34e59fe4387,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,edf8cb41-9927-4c9c-9eb7-76f0a7a36ded,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209025531440256024,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '2'}",55,recalled_1_sd,recalled_uncert_pop,4,5,2,,672491
e9f761ef-56aa-4872-91cb-2d482e1847e9,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,1a7e1f61-728e-40e6-b906-9ea76d3c4810,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231440256024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '4'}",55,recalled_1_se,recalled_uncert_avg,4,3,4,,426526
b0707bb8-1e8b-4a51-80db-3f798346dfc8,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,d5714507-128d-4de7-ad34-54d996e4aaf9,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736910447212453736910864673720128024,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '2'}",99,recalled_1_sd,recalled_uncert_pop,3,4,2,,375171
66c5ac9e-e937-4f8d-bab3-d98684c7665e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,14232a09-7485-4e4c-9726-657bbc7df716,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100645373691044721245373631080162024,"{'q_appeal': '5', 'q_sample_size': '4', 'q_overall': '3'}",51,recalled_1_sd,recalled_uncert_pop,5,4,3,,362817
f0be4e79-d214-49b5-b873-eefa8cb56334,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,baa32bb0-d81d-4b24-8e47-47fbca71337e,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736920451510753736920902623864153624,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '2'}",86,recalled_1_se,recalled_uncert_pop,4,3,2,,739927
97cc70bd-204c-46c4-bd87-77ee3a1a75ad,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,093e0247-0cb6-4229-95b7-7f2349c7883d,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369104472124537369108647031080192024,"{'q_appeal': '2', 'q_sample_size': '3', 'q_overall': '3'}",75,recalled_1_sd,recalled_uncert_pop,2,3,3,,676568
86d893f6-46bb-469f-ba48-b755ec318448,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,204f3597-81b5-4920-b416-313e105caf4c,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736910447212453736910864673720128024,"{'q_appeal': '5', 'q_sample_size': '4', 'q_overall': '2'}",59,recalled_1_se,recalled_uncert_avg,5,4,2,,2149205
21d659e7-6b65-4fcf-a16f-501be85941aa,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,0d79a4fb-9a9b-4a7f-b192-285e932c9ae2,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231440256024,"{'q_appeal': '4', 'q_sample_size': '2', 'q_overall': '4'}",55,recalled_1_sd,recalled_uncert_pop,4,2,4,,226273
c40c1485-b8ad-42eb-821f-d0be4094e4f6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,94a52ce9-4eb2-4357-bac6-5acc95ec2bf4,PAPER_A_UNDERSTANDING,paper-review-pilot-2,05014716051151412151486041089641432,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '3'}",98,recalled_1_se,recalled_uncert_avg,4,3,3,,1582328
28d21ee9-b472-4ae4-8cd5-c6b8854e2cf3,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,e6c33ab3-725d-435a-a049-16251989754e,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231440344024,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '2'}",60,recalled_1_sd,recalled_uncert_pop,2,4,2,,163358
dda768a8-6b8f-4bcb-8ab2-e1ab43d59a04,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,fbe6154d-e0d6-44f3-bf8f-4a83407d2180,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369404585053736940972031235185224,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '2'}",90,recalled_1_sd,recalled_uncert_pop,4,3,2,,258183
278a7f2b-c9da-4c28-9e39-c718cf661f54,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,235f9e99-eeda-48c5-b8a0-408a292aafce,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369304544053736930933131440256024,"{'q_appeal': '2', 'q_sample_size': '2', 'q_overall': '3'}",100,recalled_1_se,recalled_uncert_pop,2,2,3,,1818557
2d16172e-8755-43b6-9ba9-e5d602333c22,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,0b73aa45-1761-4857-97bf-fe114b7e617a,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369104472124537369108647031080192024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '2'}",75,recalled_1_sd,recalled_uncert_pop,4,3,2,,155262
96e8d711-87c7-4721-8139-d0258e9640e0,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,03a31f9d-b501-4dd8-bc49-72f2a39b7b6b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231440256024,"{'q_appeal': '2', 'q_sample_size': '2', 'q_overall': '4'}",50,recalled_1_sd,recalled_uncert_avg,2,2,4,,346219
33b96694-4d7a-4d25-8e1e-64f172f08558,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,573afb5f-de6a-4980-b28e-a85721143c6b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231200192024,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '2'}",62,recalled_2_se,recalled_uncert_avg,3,5,2,,608742
86abd9b1-44f3-4401-aaf7-d5030a6aef9c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,54dfbd0c-5db4-4720-bc21-a3050651bbef,PAPER_A_UNDERSTANDING,paper-review-pilot-2,335011866414092130537369304577155373641542274224,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",52,recalled_1_sd,recalled_uncert_avg,4,4,2,,271480
36ae2a18-7372-4b8e-8991-66fdae338951,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,4365a410-91e5-4066-99e3-ff47c56e690e,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209025531440256024,"{'q_appeal': '4', 'q_sample_size': '2', 'q_overall': '4'}",58,recalled_2_se,recalled_uncert_pop,4,2,4,,687622
5cd95e3e-9dbf-44bf-b27f-9a5a02b12dea,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,59472d3c-6739-42ce-b792-ff4cdf4d7dae,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369104472124537369108647031211215324,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '3'}",99,recalled_1_sd,recalled_uncert_avg,3,3,3,,538804
7c832695-928c-4af5-a794-d5846fd76400,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,fa4c1aa5-4785-4a21-9d61-ba8c5d11f2f9,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231200192024,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '3'}",50,recalled_1_sd,recalled_uncert_avg,3,5,3,,388077
5913c5d2-1212-4d26-85b4-f61a58dee792,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,90d66e78-41a0-464b-b9f3-2a160da811f6,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736920451510753736920902623720128024,"{'q_appeal': '4', 'q_sample_size': '1', 'q_overall': '3'}",51,recalled_1_se,recalled_uncert_pop,4,1,3,,281473
238526b5-50fc-4f7d-9749-cc014f8e2a6d,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,740b17d8-ae59-4b68-8a95-b84f6c4fe531,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '3'}",55,recalled_1_se,recalled_uncert_pop,3,4,3,,2231936
c60afaa3-d0f7-4036-ab40-52b7cb5d4c11,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6d72c992-7e66-44f0-809a-44f976cbc39c,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736920451510753736920902623720128024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",90,recalled_1_se,recalled_uncert_avg,4,4,2,,233703
da1f9172-bafd-4f6e-bb74-f85df5d6f310,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,3f89ecf9-7db7-455a-b985-161eaae9565b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,"{'q_appeal': '5', 'q_sample_size': '4', 'q_overall': '2'}",80,recalled_1_se,recalled_uncert_pop,5,4,2,,85504692
2af637c7-c6f0-463b-8443-49005226b668,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,3e0f6e1f-e03d-424b-9782-1638d5d00a1d,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736920451510753736920902553864153624,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",53,recalled_1_se,recalled_uncert_avg,4,4,2,,4528844
0236204a-eea0-4253-b104-b715e2a0c252,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f4d73ad8-620a-41f8-9492-f18407648572,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369104472164537369108647131080192024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '4'}",55,recalled_1_sd,recalled_uncert_pop,4,3,4,,1994025
fef6e8cf-0115-4281-98a1-1f5102f8da54,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,9a39741a-2920-46ad-9d5a-3d8c394888a3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,45010064645373691044721645373631110166424,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '2'}",75,recalled_1_sd,recalled_uncert_pop,3,3,2,,41607
fdb64e3b-caba-4d1d-a1b3-e5e9f4098197,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,20d84cc4-a81a-4cc2-8a63-de48c937f46a,PAPER_A_UNDERSTANDING,paper-review-pilot-2,45010064645373692045151075373631440344024,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '2'}",60,recalled_1_se,recalled_uncert_avg,3,4,2,,330778
3a531d25-e85a-4788-8f39-2d90d6cc8644,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7c14909e-2bab-4837-ace5-faca5abb7f5d,PAPER_A_UNDERSTANDING,paper-review-pilot-2,0501466051151411151486041084439032,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '3'}",51,recalled_1_se,recalled_uncert_avg,2,4,3,,141756
99ca7f9f-0efc-4fe8-91a0-e78584806cde,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2993437a-c65d-4539-9868-cb2998e26cab,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369104472124537369108647031080192024,"{'q_appeal': '1', 'q_sample_size': '3', 'q_overall': '3'}",50,recalled_1_se,recalled_uncert_avg,1,3,3,,63531
a6f08e03-0206-46df-9dd8-c57519be4dba,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,1e383f05-6057-430a-8c0b-cfec9edbec6b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369104472124537369108646731080192024,"{'q_appeal': '1', 'q_sample_size': '3', 'q_overall': '5'}",50,recalled_1_se,recalled_uncert_avg,1,3,5,,523318
0759d639-c44e-429e-928e-9a6113577831,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,cb5a5521-f909-469d-b467-195d5d1a5087,PAPER_A_UNDERSTANDING,paper-review-pilot-2,25010157537369204515131537362900144030,"{'q_appeal': '5', 'q_sample_size': '5', 'q_overall': '3'}",60,recalled_1_se,recalled_uncert_pop,5,5,3,,48420
4a8d8602-c529-405d-95df-a17885e36c87,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,d5696505-fae3-4a97-9ae0-7db1092ca5d8,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231440344024,"{'q_appeal': '5', 'q_sample_size': '3', 'q_overall': '2'}",60,recalled_1_se,recalled_uncert_avg,5,3,2,,874425
ca3392cd-8f7a-4708-9a97-197f27a589a4,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,21fffe95-43bd-468e-b1c8-5ed5a31a1cda,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231440344030,"{'q_appeal': '4', 'q_sample_size': '2', 'q_overall': '3'}",60,recalled_1_sd,recalled_uncert_pop,4,2,3,,189505
60ded4ed-998c-4baf-9cb0-3ec8ad06fef9,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,e139e8a1-75a5-4f7f-96e1-c8ddd420f44c,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231440256024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '3'}",99,recalled_1_se,recalled_uncert_pop,4,3,3,,615640
4aee13fd-a289-4805-8dfb-03c98a3f4b50,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,e55ab358-865d-4fe8-81de-e7a55fb7395d,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736920451510753736920902623864153624,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '3'}",56,recalled_2_sd,recalled_uncert_avg,2,4,3,,955921
10264e26-878a-4b77-b304-36dc0f011816,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,1b8a7d43-5cea-4307-a669-936a941a4725,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209025531080192024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",71,recalled_1_se,recalled_uncert_avg,4,4,2,,112968
7e37b74f-a520-445b-8952-de6e25c5521b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5bb9e58c-9113-46d4-ac10-5ad662c66358,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736920451510753736920902623900160024,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '4'}",100,recalled_1_sd,recalled_uncert_pop,2,4,4,,604166
9add8cdf-f9aa-4787-a6f4-52159450dda6,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,35f6cd88-5cf3-4eec-8e74-0ce0901a8cdc,PAPER_A_UNDERSTANDING,paper-review-pilot-2,45010064537369104472124537363720128024,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '4'}",55,recalled_1_se,recalled_uncert_avg,3,5,4,,376950
8f421186-56c0-4301-90c2-edd8b8766276,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c9d56abd-73be-463b-8d36-3eb9219c4765,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736920451510753736920902623720128024,"{'q_appeal': '2', 'q_sample_size': '2', 'q_overall': '3'}",60,recalled_1_se,recalled_uncert_pop,2,2,3,,1585789
16936ba1-9e88-4684-8b96-2bd99d4d6aeb,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a76017db-05f7-4b9a-937f-27738e840e99,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231440344024,"{'q_appeal': '4', 'q_sample_size': '1', 'q_overall': '5'}",55,recalled_1_se,recalled_uncert_avg,4,1,5,,43933
828f2ef6-4a2e-4d69-8834-58b66101d97d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,bb09c4be-9641-40f0-bd08-67f1e738c9ae,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '4'}",55,recalled_1_se,recalled_uncert_pop,3,3,4,,1795285
54ad435d-ad06-4380-84c9-393c518f3941,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,1b1081ce-4f8f-49d0-8144-52e302bc6f4b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209025531110166424,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '2'}",99,recalled_1_sd,recalled_uncert_pop,4,5,2,,439429
94428446-6124-431e-9c2d-14a4f4eb9074,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c301f10d-eaac-4f1d-adc3-3bd6f0cb67c3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231200192024,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '2'}",60,recalled_2_se,recalled_uncert_avg,3,4,2,,618898
413c41b0-034a-4efe-ab17-78b921466eb1,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5bc3d8db-fd7c-4b75-8bd5-359715536a1d,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231440256024,"{'q_appeal': '5', 'q_sample_size': '4', 'q_overall': '2'}",53,recalled_1_se,recalled_uncert_avg,5,4,2,,191523
f91beb7c-d193-4ed6-bb8f-a1c121e5887d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a8c74d0a-8bda-4e90-ac8f-880a1c18947f,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369104472164537369108647131080192024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '3'}",59,recalled_1_sd,recalled_uncert_pop,4,3,3,,53352
07bc3e8d-d7f8-4410-bb1c-5914edbbc7c6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,fc8f9464-7530-4249-8b23-8ada14d98d48,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026232560144024,"{'q_appeal': '5', 'q_sample_size': '4', 'q_overall': '1'}",80,recalled_1_se,recalled_uncert_avg,5,4,1,,2156270
673dc1ff-ef65-4a1d-b5e2-7ff36d77bcb6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,da5d27d2-91c3-49f0-b654-de010360ae1d,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736920451510753736920902623720128024,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '2'}",99,recalled_1_se,recalled_uncert_avg,3,4,2,,1102144
4fccd338-0afa-4bce-b16b-d1dca8179139,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,84c57b9f-1fd2-4b81-8c3b-2ad4ba07f53f,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '4'}",65,recalled_1_se,recalled_uncert_pop,4,3,4,,2520076
